Year,Term,YearTerm,Subject,Number,Name,Description,Credit Hours,Section Info,Degree Attributes,Schedule Information,CRN,Section,Status Code,Part of Term,Section Title,Section Credit Hours,Section Status,Enrollment Status,Type,Type Code,Start Time,End Time,Days of Week,Room,Building,Instructors
2024,Fall,2024-fa,EPSY,485,Assessing Student Performance,"Designed especially for secondary education students, this course introduces basic concepts and practices of assessment, measurement, and evaluation as they are used in school settings. The course covers current trends and issues in assessment including large scale standardized testing practices and cultural issues in assessment. Students become familiar with using assessment and evaluation data to inform instructional decisions. Same as CI 485. 3 undergraduate hours. 4 graduate hours. Prerequisite: Students should be concurrently enrolled in CI 403. Admission to the secondary teacher education program.",3 OR 4 hours.,Same as CI 485. 3 undergraduate hours. 4 graduate hours. Prerequisite: Students should be concurrently enrolled in CI 403. Admission to the secondary teacher education program.,,Must be in the teacher education program to register.,66122,AD2,A,1,,,A,CrossListOpen,Discussion/Recitation,DIS,02:00 PM,03:50 PM,T,22,Education Building,"Mann, J;Poetzel, A"
2024,Fall,2024-fa,EPSY,485,Assessing Student Performance,"Designed especially for secondary education students, this course introduces basic concepts and practices of assessment, measurement, and evaluation as they are used in school settings. The course covers current trends and issues in assessment including large scale standardized testing practices and cultural issues in assessment. Students become familiar with using assessment and evaluation data to inform instructional decisions. Same as CI 485. 3 undergraduate hours. 4 graduate hours. Prerequisite: Students should be concurrently enrolled in CI 403. Admission to the secondary teacher education program.",3 OR 4 hours.,Same as CI 485. 3 undergraduate hours. 4 graduate hours. Prerequisite: Students should be concurrently enrolled in CI 403. Admission to the secondary teacher education program.,,Must be in the teacher education program to register.,67450,AD3,A,1,,,A,CrossListOpen,Discussion/Recitation,DIS,02:00 PM,03:50 PM,T,17,Education Building,"Poetzel, A"
2024,Fall,2024-fa,EPSY,485,Assessing Student Performance,"Designed especially for secondary education students, this course introduces basic concepts and practices of assessment, measurement, and evaluation as they are used in school settings. The course covers current trends and issues in assessment including large scale standardized testing practices and cultural issues in assessment. Students become familiar with using assessment and evaluation data to inform instructional decisions. Same as CI 485. 3 undergraduate hours. 4 graduate hours. Prerequisite: Students should be concurrently enrolled in CI 403. Admission to the secondary teacher education program.",3 OR 4 hours.,Same as CI 485. 3 undergraduate hours. 4 graduate hours. Prerequisite: Students should be concurrently enrolled in CI 403. Admission to the secondary teacher education program.,,Must be in the teacher education program to register.,67690,ALG,A,1,,4 hours,A,CrossListOpen (Restricted),Lecture,LEC,01:00 PM,01:50 PM,T,2,Education Building,"Poetzel, A"
2024,Fall,2024-fa,EPSY,485,Assessing Student Performance,"Designed especially for secondary education students, this course introduces basic concepts and practices of assessment, measurement, and evaluation as they are used in school settings. The course covers current trends and issues in assessment including large scale standardized testing practices and cultural issues in assessment. Students become familiar with using assessment and evaluation data to inform instructional decisions. Same as CI 485. 3 undergraduate hours. 4 graduate hours. Prerequisite: Students should be concurrently enrolled in CI 403. Admission to the secondary teacher education program.",3 OR 4 hours.,Same as CI 485. 3 undergraduate hours. 4 graduate hours. Prerequisite: Students should be concurrently enrolled in CI 403. Admission to the secondary teacher education program.,,Must be in the teacher education program to register.,34011,ALU,A,1,,3 hours,A,CrossListOpen (Restricted),Lecture,LEC,01:00 PM,01:50 PM,T,2,Education Building,"Poetzel, A"
2024,Fall,2024-fa,EPSY,487,Principles of Language Testing,"Same as EIL 460, FR 460, GER 460, ITAL 460, PORT 460, and SPAN 460. See EIL 460.",3 OR 4 hours.,"Same as EIL 460, FR 460, GER 460, ITAL 460, PORT 460, and SPAN 460. See EIL 460.",,,33694,G4,A,1,,4 hours,A,CrossListOpen (Restricted),Lecture-Discussion,LCD,01:00 PM,02:20 PM,TR,166,Education Building,"Tywoniw, R"
2024,Fall,2024-fa,EPSY,487,Principles of Language Testing,"Same as EIL 460, FR 460, GER 460, ITAL 460, PORT 460, and SPAN 460. See EIL 460.",3 OR 4 hours.,"Same as EIL 460, FR 460, GER 460, ITAL 460, PORT 460, and SPAN 460. See EIL 460.",,,33432,U3,A,1,,3 hours,A,CrossListOpen (Restricted),Lecture-Discussion,LCD,01:00 PM,02:20 PM,TR,166,Education Building,"Tywoniw, R"
2024,Fall,2024-fa,EPSY,490,Developments in Educational Psychology,"Foundational theories and practices of educational psychology, including learning and development. 2 or 3 undergraduate hours. 2 or 4 graduate hours. Approved for letter and S/U grading. May be repeated to a maximum of 8 hours. Undergraduate and graduate work load will be commensurate with the requirements.",2 TO 4 hours.,2 or 3 undergraduate hours. 2 or 4 graduate hours. Approved for letter and S/U grading. May be repeated to a maximum of 8 hours. Undergraduate and graduate work load will be commensurate with the requirements.,,Note: Meets educational psychology foundation requirement.,48211,EG3,A,1,Educational Game Design,3 hours,A,Closed,Lecture-Discussion,LCD,02:00 PM,03:20 PM,MW,176,Education Building,"Lindgren, R"
2024,Fall,2024-fa,EPSY,490,Developments in Educational Psychology,"Foundational theories and practices of educational psychology, including learning and development. 2 or 3 undergraduate hours. 2 or 4 graduate hours. Approved for letter and S/U grading. May be repeated to a maximum of 8 hours. Undergraduate and graduate work load will be commensurate with the requirements.",2 TO 4 hours.,2 or 3 undergraduate hours. 2 or 4 graduate hours. Approved for letter and S/U grading. May be repeated to a maximum of 8 hours. Undergraduate and graduate work load will be commensurate with the requirements.,,Note: Meets educational psychology foundation requirement.,32239,EGD,A,1,Educational Game Design,4 hours,A,Closed,Lecture-Discussion,LCD,02:00 PM,03:20 PM,MW,176,Education Building,"Lindgren, R"
2024,Fall,2024-fa,EPSY,491,Educational Psychology Field Instruction,"Individual instruction designed to help the advanced student apply basic principles of education or psychology in institutional settings. Each student is assigned to a school, community agency, or other applied settings for a supervised field experience in some aspect of educational psychology. 4 to 16 undergraduate hours. 4 to 16 graduate hours. Approved for letter and S/U grading. May be repeated to a maximum of 16 hours if topics vary; no more than 8 hours may be taken in any given term. Prerequisite: Master's degree in educational psychology or equivalent, and consent of instructor.",4 TO 16 hours.,"4 to 16 undergraduate hours. 4 to 16 graduate hours. Approved for letter and S/U grading. May be repeated to a maximum of 16 hours if topics vary; no more than 8 hours may be taken in any given term. Prerequisite: Master's degree in educational psychology or equivalent, and consent of instructor.",,,10047,,A,1,,,A,Open (Restricted),Independent Study,IND,ARRANGED,,,,,
2024,Fall,2024-fa,EPSY,492,History and Systems of Psychology,"A seminar on the history of psychology within a social and cultural context and its theoretical systems, and their relations to contemporary psychology. An awareness of the roots and context of one's own views as well as understanding and appreciation of others' views will be fostered. There will be some focus on encouraging self-study of the history of one's own theoretical orientation. 4 undergraduate hours. 4 graduate hours. Prerequisite: EPSY 420, or equivalent.",4 hours.,"4 undergraduate hours. 4 graduate hours. Prerequisite: EPSY 420, or equivalent.",,,66289,NH,A,1,,,A,Open,Lecture-Discussion,LCD,09:00 AM,11:50 AM,W,389,Education Building,"Khuri, M"
2024,Fall,2024-fa,EPSY,508,Display/Interpretation of Data,"Provides instruction in representing and communicating data accurately and clearly using visual displays (e.g., graphs, tables and figures). Examines the most appropriate ways to visually display the results of data analyses so that they are clear, accurate and unambiguous. Drawing on both contemporary techniques and publication standards, it will address topics including audience, context, precision, visual metaphor, data display tools and best practices.",4 hours.,,,,71376,A,A,1,,,A,Open (Restricted),Lecture-Discussion,LCD,01:00 PM,03:50 PM,R,110,Speech & Hearing Science Bldg,"D'Angelo, C"
2024,Fall,2024-fa,EPSY,510,Counseling Psych/Ethics ProSem,"Introduction to and critical examination of applied issues within the discipline of counseling psychology. A review of (a) the historical development of counseling psychology, (b) psychologists' professional code of ethics, and (c) major psychotherapy theories and interventions. Issues of race, class, gender, and diversity more broadly are integrated throughout the course.",4 hours.,,,,30285,A,A,1,,,A,Closed,Lecture-Discussion,LCD,02:00 PM,04:50 PM,W,210A,Education Building,"Li, X"
2024,Fall,2024-fa,EPSY,520,Counseling Psychology Practicum,Intensive supervised experiences in applied educational psychology; use of a wide variety of diagnostic and observational techniques and treatment. Students may take more than one section. Approved for letter and S/U grading. Prerequisite: Master's degree in educational psychology or equivalent; consent of instructor.,2 TO 8 hours.,Approved for letter and S/U grading. Prerequisite: Master's degree in educational psychology or equivalent; consent of instructor.,,,38854,A,A,1,,4 hours,A,CrossListOpen (Restricted),Lecture,LEC,09:00 AM,11:50 AM,F,382,Education Building,"Khuri, M"
