Year,Term,YearTerm,Subject,Number,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor,Students
2023,Fall,2023-fa,AAS,100,Intro Asian American Studies,DIS,4,4,9,2,1,3,0,0,0,1,0,2,0,1,"Roy, Sayak",26
2023,Fall,2023-fa,AAS,100,Intro Asian American Studies,DIS,8,8,4,1,1,1,1,0,0,0,1,0,2,0,"Espiritu, Augusto F",27
2023,Fall,2023-fa,AAS,100,Intro Asian American Studies,DIS,6,7,3,2,3,1,0,1,0,0,0,0,0,0,"Wang, Yu",23
2023,Fall,2023-fa,AAS,100,Intro Asian American Studies,DIS,5,4,8,3,2,1,3,0,0,0,0,0,0,0,"Mukhopadhyay, Anirban",26
2023,Fall,2023-fa,AAS,100,Intro Asian American Studies,DIS,3,5,5,2,5,1,0,1,0,0,0,0,2,0,"Mukhopadhyay, Anirban",24
2023,Fall,2023-fa,AAS,200,U.S. Race and Empire,LCD,3,8,10,8,2,0,0,0,0,0,0,0,2,0,"Bui, Kevin X",33
2023,Fall,2023-fa,AAS,215,US Citizenship Comparatively,LCD,0,23,3,3,0,0,0,0,0,0,0,0,0,0,"Kashani, Maryam",29
2023,Fall,2023-fa,ABE,127,Intro Agric & Biological Engr,LEC,10,18,3,2,0,0,1,1,0,0,0,0,0,0,"Bhattarai, Rabin",35
2023,Fall,2023-fa,ABE,223,ABE Principles: Machine Syst,LEC,0,19,1,1,0,0,0,0,0,1,0,1,0,0,"Grift, Tony E",23
2023,Fall,2023-fa,ABE,224,ABE Principles: Soil & Water,OLC,5,16,0,3,0,0,0,0,0,0,1,0,0,0,"Kalita, Prasanta K",25
2023,Fall,2023-fa,ABE,232,Context Intl Interventions,LCD,14,23,7,3,2,1,1,0,2,0,1,0,0,0,"Witmer, Ann-Perry",54
2023,Fall,2023-fa,ABE,430,Project Management,OLC,12,67,0,6,11,0,0,3,0,1,0,0,0,1,"Davidson, Paul C",100
2023,Fall,2023-fa,ACCY,200,Fundamentals of Accounting,ONL,57,70,17,21,10,7,3,0,2,0,0,0,2,0,"Zhang, Li",189
2023,Fall,2023-fa,ACCY,200,Fundamentals of Accounting,ONL,89,87,42,34,17,14,5,2,3,0,2,0,0,0,"Green, Danielle H",295
2023,Fall,2023-fa,ACCY,201,Accounting and Accountancy I,LEC,48,48,20,26,26,20,9,15,14,1,10,3,5,1,"Fisher, Mitchell B",245
2023,Fall,2023-fa,ACCY,201,Accounting and Accountancy I,LEC,42,34,23,11,28,13,9,15,13,2,4,10,2,2,"Fisher, Mitchell B",206
2023,Fall,2023-fa,ACCY,202,Accounting and Accountancy II,LEC,42,71,14,27,41,17,16,13,8,0,7,0,0,1,"Shapland, Julia P",256
2023,Fall,2023-fa,ACCY,202,Accounting and Accountancy II,LEC,11,15,1,5,5,2,1,0,0,0,0,0,0,0,"Shapland, Julia P",40
2023,Fall,2023-fa,ACCY,301,Atg Measurement & Disclosure,LCD,3,7,2,0,1,3,4,3,2,0,0,0,2,0,"Wolfe, Karneisha T",27
2023,Fall,2023-fa,ACCY,301,Atg Measurement & Disclosure,LCD,9,3,4,6,2,4,0,1,0,0,0,1,0,0,"Wolfe, Karneisha T",30
2023,Fall,2023-fa,ACCY,301,Atg Measurement & Disclosure,LCD,1,6,8,5,6,0,2,2,1,0,0,0,0,0,"Johnson, Jennifer A",31
2023,Fall,2023-fa,ACCY,301,Atg Measurement & Disclosure,LCD,0,5,6,4,6,4,2,2,2,0,0,0,0,0,"Johnson, Jennifer A",31
2023,Fall,2023-fa,ACCY,301,Atg Measurement & Disclosure,LCD,9,5,3,4,2,3,1,1,2,0,0,0,0,0,"Wolfe, Karneisha T",30
2023,Fall,2023-fa,ACCY,301,Atg Measurement & Disclosure,LCD,2,5,2,6,4,3,1,2,2,0,1,0,0,0,"Johnson, Jennifer A",28
2023,Fall,2023-fa,ACCY,301,Atg Measurement & Disclosure,LCD,1,6,7,4,8,1,3,2,0,0,0,0,0,0,"Johnson, Jennifer A",32
2023,Fall,2023-fa,ACCY,302,Decision Making for Atg,LCD,6,6,5,6,5,3,0,0,1,0,0,0,0,1,"Samet, Jordan A",32
2023,Fall,2023-fa,ACCY,302,Decision Making for Atg,LCD,0,9,11,4,6,4,0,1,0,0,1,0,0,0,"Curtis, Susan M",36
2023,Fall,2023-fa,ACCY,302,Decision Making for Atg,LCD,7,4,6,6,4,5,2,1,0,0,0,0,0,0,"Samet, Jordan A",35
2023,Fall,2023-fa,ACCY,302,Decision Making for Atg,LCD,1,12,12,5,2,1,1,0,0,0,0,0,0,1,"Curtis, Susan M",34
2023,Fall,2023-fa,ACCY,302,Decision Making for Atg,LCD,1,10,7,4,2,1,2,3,1,2,0,0,0,1,"Curtis, Susan M",33
2023,Fall,2023-fa,ACCY,302,Decision Making for Atg,LCD,4,8,4,1,8,1,2,0,0,0,0,0,0,0,"Samet, Jordan A",28
2023,Fall,2023-fa,ACCY,303,Atg Institutions and Reg,LCD,11,7,3,2,2,0,0,1,3,1,1,1,0,0,"Godsell, David",32
2023,Fall,2023-fa,ACCY,303,Atg Institutions and Reg,LCD,5,10,7,0,2,0,2,3,1,0,2,0,0,0,"Godsell, David",32
2023,Fall,2023-fa,ACCY,303,Atg Institutions and Reg,LCD,4,13,4,1,4,3,3,2,0,0,0,0,0,0,"Pachera, Susan",34
2023,Fall,2023-fa,ACCY,303,Atg Institutions and Reg,LCD,7,9,4,2,0,4,1,1,1,0,1,1,0,0,"Pachera, Susan",31
2023,Fall,2023-fa,ACCY,303,Atg Institutions and Reg,LCD,6,8,3,4,2,2,1,2,2,0,1,0,1,0,"Pachera, Susan",32
2023,Fall,2023-fa,ACCY,304,Accounting Control Systems,LCD,0,9,0,9,3,4,1,2,2,0,0,0,2,0,"Williamson, Michael",32
2023,Fall,2023-fa,ACCY,304,Accounting Control Systems,LCD,0,20,7,5,3,1,1,1,0,0,0,0,0,0,"Williamson, Michael",38
2023,Fall,2023-fa,ACCY,304,Accounting Control Systems,LCD,3,10,3,5,11,1,1,2,0,0,0,0,0,0,"Dahle, Andrew J",36
2023,Fall,2023-fa,ACCY,304,Accounting Control Systems,LCD,8,7,4,5,10,1,2,0,0,0,0,0,0,0,"Dahle, Andrew J",37
2023,Fall,2023-fa,ACCY,304,Accounting Control Systems,LCD,2,6,5,4,15,0,2,4,0,0,0,0,0,0,"Dahle, Andrew J",38
2023,Fall,2023-fa,ACCY,312,Principles of Taxation,LCD,3,6,4,7,3,2,1,0,0,0,0,0,0,0,"Richter, Stefan J",26
2023,Fall,2023-fa,ACCY,312,Principles of Taxation,LCD,3,8,6,2,2,3,2,0,0,0,0,0,1,0,"Penn, Michael W",27
2023,Fall,2023-fa,ACCY,312,Principles of Taxation,LCD,2,4,2,9,3,2,0,1,0,0,0,0,0,1,"Richter, Stefan J",23
2023,Fall,2023-fa,ACCY,312,Principles of Taxation,LCD,0,3,1,8,4,5,0,1,1,0,0,0,0,0,"Richter, Stefan J",23
2023,Fall,2023-fa,ACCY,312,Principles of Taxation,LCD,2,9,2,4,1,5,3,1,0,0,0,0,0,0,"Vuong, Anh",27
2023,Fall,2023-fa,ACCY,312,Principles of Taxation,LCD,1,5,2,4,5,1,3,3,0,0,0,0,0,0,"Vuong, Anh",24
2023,Fall,2023-fa,ACCY,312,Principles of Taxation,LCD,4,4,9,5,2,1,2,0,0,0,0,0,0,0,"Vuong, Anh",27
2023,Fall,2023-fa,ACCY,405,Assurance and Attestation,LCD,0,11,2,3,8,1,0,1,0,0,0,0,0,0,"Kink, Dawn M",26
2023,Fall,2023-fa,ACCY,405,Assurance and Attestation,LCD,2,9,5,5,2,1,1,0,1,0,0,0,0,0,"Rogowski, Edward J",26
2023,Fall,2023-fa,ACCY,405,Assurance and Attestation,LCD,1,5,5,6,8,0,1,0,0,0,0,0,0,0,"Kink, Dawn M",26
2023,Fall,2023-fa,ACCY,405,Assurance and Attestation,LCD,0,10,6,6,5,0,1,0,0,0,0,0,0,0,"Thompson, Anne M",28
2023,Fall,2023-fa,ACCY,405,Assurance and Attestation,LCD,1,8,5,5,6,0,1,0,0,0,0,0,0,0,"Rogowski, Edward J",26
2023,Fall,2023-fa,ACCY,410,Advanced Financial Reporting,LCD,1,5,9,7,2,4,0,1,0,0,0,0,1,0,"Ibrahim, Adel Nematallah",30
2023,Fall,2023-fa,ACCY,410,Advanced Financial Reporting,LCD,0,11,9,3,4,1,1,0,0,0,0,0,0,0,"Kustanovich, Michael",29
2023,Fall,2023-fa,ACCY,410,Advanced Financial Reporting,LCD,0,3,8,5,6,6,1,1,0,0,0,0,0,0,"Kustanovich, Michael",30
2023,Fall,2023-fa,ACCY,410,Advanced Financial Reporting,LCD,1,12,7,3,4,0,0,0,0,0,0,0,0,0,"Ibrahim, Adel Nematallah",27
2023,Fall,2023-fa,ACCY,410,Advanced Financial Reporting,LCD,1,3,5,7,3,3,0,0,0,0,1,0,0,0,"Ibrahim, Adel Nematallah",23
2023,Fall,2023-fa,ACCY,451,Advanced Income Tax Problems,LCD,0,12,2,5,3,2,0,0,0,0,0,0,0,0,"Beardsley, Erik L",24
2023,Fall,2023-fa,ACCY,451,Advanced Income Tax Problems,LCD,0,12,0,0,6,0,0,4,0,0,0,0,0,0,"Holder, Charles B",22
2023,Fall,2023-fa,ACCY,451,Advanced Income Tax Problems,LCD,0,14,0,0,7,0,0,2,0,0,0,0,0,0,"Holder, Charles B",23
2023,Fall,2023-fa,ACCY,451,Advanced Income Tax Problems,LCD,0,6,4,7,1,1,2,1,0,0,0,0,0,1,"Beardsley, Erik L",22
2023,Fall,2023-fa,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",LCD,4,32,18,1,3,0,0,1,0,0,0,0,0,0,"Augusto Sampaio, Gerlando",59
2023,Fall,2023-fa,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",ONL,582,125,40,15,14,5,0,0,0,0,0,0,3,0,"Urcan, Oktay",784
2023,Fall,2023-fa,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",ONL,21,5,1,1,0,1,0,0,0,0,0,0,0,0,"Urcan, Oktay",29
2023,Fall,2023-fa,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",LCD,19,31,6,1,0,0,0,0,0,0,0,0,0,0,"Augusto Sampaio, Gerlando",57
2023,Fall,2023-fa,ACCY,501,Accounting Analysis I A,ONL,15,26,19,6,9,4,1,4,1,0,0,0,4,3,"Augusto Sampaio, Gerlando",89
2023,Fall,2023-fa,ACCY,501,Accounting Analysis I B,ONL,12,16,28,15,8,6,6,4,0,0,0,0,4,0,"Augusto Sampaio, Gerlando",99
2023,Fall,2023-fa,ACCY,502,Accounting Analysis II,LCD,10,15,3,1,2,1,0,2,0,1,0,0,0,0,"Schwartz, Rachel",35
2023,Fall,2023-fa,ACCY,502,Accounting Analysis II,LCD,4,10,4,3,9,2,2,1,0,0,0,0,0,0,"Schwartz, Rachel",35
2023,Fall,2023-fa,ACCY,502,Accounting Analysis II A,ONL,5,11,6,4,6,1,0,2,0,0,0,0,1,0,"Mendoza, Scott A",36
2023,Fall,2023-fa,ACCY,502,Accounting Analysis II B,ONL,6,10,9,5,4,2,0,0,1,0,0,0,0,0,"Mendoza, Scott A",37
2023,Fall,2023-fa,ACCY,502,Accounting Analysis II,LCD,6,10,4,4,3,1,2,1,2,0,0,0,0,0,"Schwartz, Rachel",33
2023,Fall,2023-fa,ACCY,503,Managerial Accounting,LCD,5,27,5,0,0,0,2,0,1,0,0,0,0,0,"Herbold, T J",40
2023,Fall,2023-fa,ACCY,503,Managerial Accounting,LCD,5,20,2,4,1,2,2,1,0,0,0,0,0,0,"Herbold, T J",37
2023,Fall,2023-fa,ACCY,503,Managerial Accounting,ONL,560,322,80,48,26,24,10,8,0,1,0,1,30,1,"Chen, Xiaoling",1110
2023,Fall,2023-fa,ACCY,503,Managerial Accounting,ONL,26,21,7,7,3,4,1,1,1,0,0,0,8,0,"Chen, Xiaoling",79
2023,Fall,2023-fa,ACCY,504,Auditing,LCD,0,13,9,6,3,2,0,0,0,0,0,0,0,0,"Rozario, Andrea M",33
2023,Fall,2023-fa,ACCY,504,Auditing,LCD,0,8,9,7,5,5,0,1,0,0,0,0,0,0,"Rozario, Andrea M",35
2023,Fall,2023-fa,ACCY,504,Auditing A,ONL,2,42,53,16,67,6,0,0,0,0,0,0,0,0,"Peecher, Mark E",186
2023,Fall,2023-fa,ACCY,504,Auditing B,ONL,2,16,30,40,60,33,1,0,0,0,0,0,1,2,"Peecher, Mark E",183
2023,Fall,2023-fa,ACCY,504,Auditing,LCD,0,19,7,4,1,0,0,0,0,0,0,0,0,0,"Rozario, Andrea M",31
2023,Fall,2023-fa,ACCY,505,Federal Taxation,LCD,17,5,2,1,3,0,0,0,0,0,0,0,0,0,"Alt, Amanda J",28
2023,Fall,2023-fa,ACCY,505,Federal Taxation,LCD,13,10,1,2,1,1,1,0,0,0,0,0,0,0,"Alt, Amanda J",29
2023,Fall,2023-fa,ACCY,505,Federal Taxation,LCD,3,7,5,9,4,1,0,0,0,0,0,0,0,0,"Hutchens, Matthew",29
2023,Fall,2023-fa,ACCY,505,Federal Taxation,LCD,3,10,3,3,7,3,0,0,0,0,0,0,0,0,"Hutchens, Matthew",29
2023,Fall,2023-fa,ACCY,505,Federal Taxation A,ONL,31,76,31,23,19,10,5,2,0,0,0,0,1,0,"Hutchens, Matthew",198
2023,Fall,2023-fa,ACCY,505,Federal Taxation B,ONL,21,76,18,32,24,17,4,2,0,0,0,0,3,0,"Hutchens, Matthew",197
2023,Fall,2023-fa,ACCY,505,Federal Taxation,LCD,11,9,1,3,2,0,1,0,1,0,0,0,0,0,"Alt, Amanda J",28
2023,Fall,2023-fa,ACCY,506,Advanced Financial Reporting,ONL,8,14,3,3,7,5,0,1,1,0,0,0,0,0,"Kustanovich, Michael",42
2023,Fall,2023-fa,ACCY,510,Financial Reporting Standards,LCD,5,12,0,4,8,2,0,0,0,0,0,0,0,0,"Steward, Cynthia G",31
2023,Fall,2023-fa,ACCY,510,Financial Reporting Standards,LCD,7,10,0,2,5,0,0,0,0,0,0,0,0,0,"Steward, Cynthia G",24
2023,Fall,2023-fa,ACCY,510,Financial Reporting Standards,LCD,8,18,0,2,1,1,0,0,0,0,0,0,0,0,"Steward, Cynthia G",30
2023,Fall,2023-fa,ACCY,512,Data Analytics for Mgmt Acctg,LCD,1,16,9,1,0,0,0,0,0,0,0,0,0,0,"Lu, Zhenzhong L",27
2023,Fall,2023-fa,ACCY,512,Data Analytics for Mgmt Acctg,LCD,1,18,9,2,1,0,0,0,0,0,0,0,0,0,"Lu, Zhenzhong L",31
2023,Fall,2023-fa,ACCY,515,Auditing & Assurance Standards,LCD,1,3,6,7,4,0,0,0,0,0,0,0,0,0,"Zhou, Yuepin",21
2023,Fall,2023-fa,ACCY,515,Auditing & Assurance Standards,LCD,1,9,7,3,1,0,0,0,0,0,0,0,0,0,"Zhou, Yuepin",21
2023,Fall,2023-fa,ACCY,517,Financial Statement Analysis,LCD,0,9,6,3,2,1,0,0,0,0,0,0,0,0,"Hamm, Brian K",21
2023,Fall,2023-fa,ACCY,518,Financial Statement Fraud,LCD,21,2,1,1,1,0,0,0,0,0,0,0,0,0,"Nekrasz, Frank",26
2023,Fall,2023-fa,ACCY,531,FSA for MBAs,ONL,0,126,21,3,2,1,0,0,0,0,0,0,0,0,"Hamm, Brian K",153
2023,Fall,2023-fa,ACCY,532,Accounting for M&As,ONL,200,25,8,3,1,0,0,0,0,0,0,0,1,0,"Urcan, Oktay",238
2023,Fall,2023-fa,ACCY,551,Corporate Income Taxation,LCD,0,8,7,18,6,1,1,0,0,0,0,0,0,0,"Sternburg, Thomas",41
2023,Fall,2023-fa,ACCY,556,Tax Research,LCD,0,18,0,0,6,0,0,3,0,0,0,0,0,0,"Holder, Daniel E",27
2023,Fall,2023-fa,ACCY,556,Tax Research,LCD,0,22,0,0,6,0,0,2,0,0,1,0,0,0,"Holder, Daniel E",31
2023,Fall,2023-fa,ACCY,569,Data Driven Decisions in Acctg,ONL,32,15,5,0,2,0,0,0,0,0,0,0,1,0,"Guymon, Ronald N",55
2023,Fall,2023-fa,ACCY,570,Data Analytics Foundations,ONL,11,18,4,2,0,0,0,0,0,0,0,0,0,0,"Anand, Vic",35
2023,Fall,2023-fa,ACCY,570,Data Analytics Foundations,ONL,8,23,4,1,1,0,0,0,0,0,0,0,0,0,"Lu, Yifei",37
2023,Fall,2023-fa,ACCY,570,Data Analytics Foundations,ONL,15,13,2,0,0,0,1,0,0,0,0,0,0,0,"Lu, Yifei",31
2023,Fall,2023-fa,ACCY,570,Data Analytics Foundations,ONL,14,14,5,3,0,0,0,0,0,0,0,0,0,0,"Lu, Yifei",36
2023,Fall,2023-fa,ACCY,570,Data Analytics Foundations,ONL,9,23,1,0,1,0,0,0,0,0,0,0,0,0,"Herbold, T J",34
2023,Fall,2023-fa,ACCY,570,Data Analytics Foundations,ONL,6,23,6,1,0,0,0,0,0,0,0,0,0,0,"Anand, Vic",36
2023,Fall,2023-fa,ACCY,575,Data Analytics Apps in ACCY,LCD,14,11,2,0,1,1,1,0,0,0,0,0,0,0,"Penn, Michael W",30
2023,Fall,2023-fa,ACCY,578,ACCY Analytics Appl - A,ONL,5,3,9,2,2,2,0,0,0,0,0,0,0,0,"Lu, Zhenzhong L",23
2023,Fall,2023-fa,ACCY,578,ACCY Analytics Appl - B,ONL,21,4,0,0,1,0,0,0,0,0,0,0,0,0,"Nekrasz, Frank",26
2023,Fall,2023-fa,ACE,100,Intro to Applied Micro,DIS,6,9,5,2,3,4,1,2,3,0,0,0,2,0,"Gundersen, Lisa C",37
2023,Fall,2023-fa,ACE,100,Intro to Applied Micro,DIS,7,5,5,2,2,2,4,2,1,0,0,1,1,0,"Gundersen, Lisa C",32
2023,Fall,2023-fa,ACE,100,Intro to Applied Micro,DIS,7,3,5,3,5,2,2,1,3,0,2,0,1,1,"Gundersen, Lisa C",34
2023,Fall,2023-fa,ACE,100,Intro to Applied Micro,DIS,1,10,5,5,3,2,0,3,2,0,0,0,0,0,"Gundersen, Lisa C",31
2023,Fall,2023-fa,ACE,100,Intro to Applied Micro,DIS,7,5,8,3,4,4,3,0,0,1,0,0,0,0,"Gundersen, Lisa C",35
2023,Fall,2023-fa,ACE,100,Intro to Applied Micro,DIS,4,4,1,2,1,3,5,0,2,4,0,0,1,1,"Gundersen, Lisa C",27
2023,Fall,2023-fa,ACE,161,Microcomputer Applications,LBD,0,34,0,0,17,0,0,7,0,0,0,0,0,0,"Burnett, Meghan L",58
2023,Fall,2023-fa,ACE,161,Microcomputer Applications,ONL,0,43,0,0,18,0,0,7,0,0,1,0,1,1,"Burnett, Meghan L",70
2023,Fall,2023-fa,ACE,161,Microcomputer Applications,ONL,0,11,0,0,9,0,0,0,0,0,2,0,1,0,"Lo, Alexander C",23
2023,Fall,2023-fa,ACE,199,AI in Wealth Mgmt & Fin Planng,Onl,49,0,0,0,1,0,0,0,0,0,1,0,1,1,"Lemoine, Craig",52
2023,Fall,2023-fa,ACE,199,Negotiation,LCD,49,21,1,5,1,1,0,0,1,0,0,0,1,1,"Stoddard, Paul B",80
2023,Fall,2023-fa,ACE,210,Environmental Economics,LEC,20,24,12,14,15,7,0,9,5,2,0,0,1,0,"Damon, Lisa A",109
2023,Fall,2023-fa,ACE,220,Introduction to Sales,LCD,3,12,9,7,4,5,1,0,0,0,0,0,0,0,"Elmore, Ailie C",41
2023,Fall,2023-fa,ACE,222,Agricultural Marketing,LCD,25,38,26,11,8,4,1,2,1,1,0,0,3,0,"Stoddard, Paul B",120
2023,Fall,2023-fa,ACE,240,Personal Financial Planning,LEC,7,32,21,11,9,3,1,0,0,0,0,1,0,0,"Sanchez, Donovan",85
